timestep,l2_norm,infinity_norm
11759,67.4484,1.38326
11760,67.414,1.38248
11761,67.3796,1.3817
11762,67.3453,1.38092
11763,67.311,1.38013
11764,67.2767,1.37935
11765,67.2424,1.37857
11766,67.2081,1.37779
11767,67.1738,1.37701
11768,67.1396,1.37624
11769,67.1054,1.37546
11770,67.0712,1.37468
11771,67.037,1.3739
11772,67.0029,1.37312
11773,66.9687,1.37235
11774,66.9346,1.37157
11775,66.9005,1.3708
11776,66.8664,1.37002
11777,66.8324,1.36924
11778,66.7983,1.36847
11779,66.7643,1.3677
11780,66.7303,1.36692
11781,66.6963,1.36615
11782,66.6624,1.36538
11783,66.6284,1.36461
11784,66.5945,1.36383
11785,66.5606,1.36306
11786,66.5267,1.36229
11787,66.4928,1.36152
11788,66.459,1.36075
11789,66.4252,1.35998
11790,66.3914,1.35921
11791,66.3576,1.35845
11792,66.3238,1.35768
11793,66.2901,1.35691
11794,66.2563,1.35614
11795,66.2226,1.35538
11796,66.1889,1.35461
11797,66.1553,1.35385
11798,66.1216,1.35308
11799,66.088,1.35232
11800,66.0544,1.35155
11801,66.0208,1.35079
11802,65.9872,1.35002
11803,65.9536,1.34926
11804,65.9201,1.3485
11805,65.8866,1.34774
11806,65.8531,1.34698
11807,65.8196,1.34621
11808,65.7861,1.34545
11809,65.7527,1.34469
11810,65.7192,1.34393
11811,65.6858,1.34317
11812,65.6524,1.34242
11813,65.6191,1.34166
11814,65.5857,1.3409
11815,65.5524,1.34014
11816,65.5191,1.33938
11817,65.4858,1.33863
11818,65.4525,1.33787
11819,65.4193,1.33712
11820,65.386,1.33636
11821,65.3528,1.33561
11822,65.3196,1.33485
11823,65.2864,1.3341
11824,65.2533,1.33334
11825,65.2201,1.33259
11826,65.187,1.33184
11827,65.1539,1.33109
11828,65.1208,1.33033
11829,65.0878,1.32958
11830,65.0547,1.32883
11831,65.0217,1.32808
11832,64.9887,1.32733
11833,64.9557,1.32658
11834,64.9227,1.32583
11835,64.8898,1.32509
11836,64.8568,1.32434
11837,64.8239,1.32359
11838,64.791,1.32284
11839,64.7581,1.3221
11840,64.7253,1.32135
11841,64.6924,1.3206
11842,64.6596,1.31986
11843,64.6268,1.31911
11844,64.594,1.31837
11845,64.5613,1.31762
11846,64.5285,1.31688
11847,64.4958,1.31614
11848,64.4631,1.3154
11849,64.4304,1.31465
11850,64.3977,1.31391
11851,64.365,1.31317
11852,64.3324,1.31243
11853,64.2998,1.31169
11854,64.2672,1.31095
11855,64.2346,1.31021
11856,64.202,1.30947
11857,64.1695,1.30873
11858,64.137,1.30799
11859,64.1045,1.30725
11860,64.072,1.30652
11861,64.0395,1.30578
11862,64.007,1.30504
11863,63.9746,1.30431
11864,63.9422,1.30357
11865,63.9098,1.30283
11866,63.8774,1.3021
11867,63.845,1.30137
11868,63.8127,1.30063
11869,63.7804,1.2999
11870,63.7481,1.29916
11871,63.7158,1.29843
11872,63.6835,1.2977
11873,63.6513,1.29697
11874,63.619,1.29624
11875,63.5868,1.29551
11876,63.5546,1.29478
11877,63.5224,1.29405
11878,63.4903,1.29332
11879,63.4581,1.29259
11880,63.426,1.29186
11881,63.3939,1.29113
11882,63.3618,1.2904
11883,63.3297,1.28967
11884,63.2977,1.28895
11885,63.2656,1.28822
11886,63.2336,1.28749
11887,63.2016,1.28677
11888,63.1696,1.28604
11889,63.1377,1.28532
11890,63.1057,1.28459
11891,63.0738,1.28387
11892,63.0419,1.28315
11893,63.01,1.28242
11894,62.9781,1.2817
11895,62.9463,1.28098
11896,62.9144,1.28026
11897,62.8826,1.27953
11898,62.8508,1.27881
11899,62.819,1.27809
11900,62.7873,1.27737
11901,62.7555,1.27665
11902,62.7238,1.27593
11903,62.6921,1.27521
11904,62.6604,1.27449
11905,62.6287,1.27378
11906,62.5971,1.27306
11907,62.5654,1.27234
11908,62.5338,1.27163
11909,62.5022,1.27091
11910,62.4706,1.27019
11911,62.439,1.26948
11912,62.4075,1.26876
11913,62.3759,1.26805
11914,62.3444,1.26733
11915,62.3129,1.26662
11916,62.2814,1.26591
11917,62.25,1.26519
11918,62.2185,1.26448
11919,62.1871,1.26377
11920,62.1557,1.26306
11921,62.1243,1.26235
11922,62.0929,1.26163
11923,62.0616,1.26092
11924,62.0302,1.26021
11925,61.9989,1.2595
11926,61.9676,1.25879
11927,61.9363,1.25809
11928,61.9051,1.25738
11929,61.8738,1.25667
11930,61.8426,1.25596
11931,61.8114,1.25526
11932,61.7802,1.25455
11933,61.749,1.25384
11934,61.7178,1.25314
11935,61.6867,1.25243
11936,61.6556,1.25173
11937,61.6244,1.25102
11938,61.5934,1.25032
11939,61.5623,1.24961
11940,61.5312,1.24891
11941,61.5002,1.24821
11942,61.4692,1.2475
11943,61.4382,1.2468
11944,61.4072,1.2461
11945,61.3762,1.2454
11946,61.3452,1.2447
11947,61.3143,1.244
11948,61.2834,1.2433
11949,61.2525,1.2426
11950,61.2216,1.2419
11951,61.1907,1.2412
11952,61.1599,1.2405
11953,61.129,1.2398
11954,61.0982,1.23911
11955,61.0674,1.23841
11956,61.0367,1.23771
11957,61.0059,1.23702
11958,60.9751,1.23632
11959,60.9444,1.23563
11960,60.9137,1.23493
11961,60.883,1.23424
11962,60.8523,1.23354
11963,60.8217,1.23285
11964,60.791,1.23215
11965,60.7604,1.23146
11966,60.7298,1.23077
11967,60.6992,1.23008
11968,60.6686,1.22938
11969,60.6381,1.22869
11970,60.6075,1.228
11971,60.577,1.22731
11972,60.5465,1.22662
11973,60.516,1.22593
11974,60.4855,1.22524
11975,60.4551,1.22455
11976,60.4247,1.22386
11977,60.3942,1.22318
11978,60.3638,1.22249
11979,60.3334,1.2218
11980,60.3031,1.22111
11981,60.2727,1.22043
11982,60.2424,1.21974
11983,60.2121,1.21906
11984,60.1818,1.21837
11985,60.1515,1.21769
11986,60.1212,1.217
11987,60.091,1.21632
11988,60.0607,1.21563
11989,60.0305,1.21495
11990,60.0003,1.21427
11991,59.9701,1.21359
11992,59.94,1.2129
11993,59.9098,1.21222
11994,59.8797,1.21154
11995,59.8496,1.21086
11996,59.8195,1.21018
11997,59.7894,1.2095
11998,59.7593,1.20882
11999,59.7293,1.20814
12000,59.6992,1.20746
12001,59.6692,1.20678
12002,59.6392,1.2061
12003,59.6092,1.20543
12004,59.5793,1.20475
12005,59.5493,1.20407
12006,59.5194,1.2034
12007,59.4895,1.20272
12008,59.4596,1.20204
12009,59.4297,1.20137
12010,59.3998,1.20069
12011,59.37,1.20002
12012,59.3402,1.19935
12013,59.3103,1.19867
12014,59.2805,1.198
12015,59.2508,1.19733
12016,59.221,1.19665
12017,59.1913,1.19598
12018,59.1615,1.19531
12019,59.1318,1.19464
12020,59.1021,1.19397
12021,59.0724,1.1933
12022,59.0428,1.19263
12023,59.0131,1.19196
12024,58.9835,1.19129
12025,58.9539,1.19062
12026,58.9243,1.18995
12027,58.8947,1.18928
12028,58.8651,1.18862
12029,58.8356,1.18795
12030,58.806,1.18728
12031,58.7765,1.18662
12032,58.747,1.18595
12033,58.7175,1.18528
12034,58.6881,1.18462
12035,58.6586,1.18395
12036,58.6292,1.18329
12037,58.5998,1.18262
12038,58.5704,1.18196
12039,58.541,1.1813
12040,58.5116,1.18063
12041,58.4822,1.17997
12042,58.4529,1.17931
12043,58.4236,1.17865
12044,58.3943,1.17799
12045,58.365,1.17733
12046,58.3357,1.17666
12047,58.3065,1.176
12048,58.2772,1.17534
12049,58.248,1.17468
12050,58.2188,1.17403
12051,58.1896,1.17337
12052,58.1604,1.17271
12053,58.1313,1.17205
12054,58.1021,1.17139
12055,58.073,1.17074
12056,58.0439,1.17008
12057,58.0148,1.16942
12058,57.9857,1.16877
12059,57.9567,1.16811
12060,57.9276,1.16746
12061,57.8986,1.1668
12062,57.8696,1.16615
12063,57.8406,1.16549
12064,57.8116,1.16484
12065,57.7827,1.16419
12066,57.7537,1.16353
12067,57.7248,1.16288
12068,57.6959,1.16223
12069,57.667,1.16158
12070,57.6381,1.16093
12071,57.6092,1.16027
12072,57.5804,1.15962
12073,57.5515,1.15897
12074,57.5227,1.15832
12075,57.4939,1.15767
12076,57.4651,1.15703
12077,57.4363,1.15638
12078,57.4076,1.15573
12079,57.3788,1.15508
12080,57.3501,1.15443
12081,57.3214,1.15379
12082,57.2927,1.15314
12083,57.264,1.15249
12084,57.2354,1.15185
12085,57.2067,1.1512
12086,57.1781,1.15056
12087,57.1495,1.14991
12088,57.1209,1.14927
12089,57.0923,1.14862
12090,57.0638,1.14798
12091,57.0352,1.14734
12092,57.0067,1.14669
12093,56.9782,1.14605
12094,56.9497,1.14541
12095,56.9212,1.14477
12096,56.8927,1.14412
12097,56.8643,1.14348
12098,56.8358,1.14284
12099,56.8074,1.1422
12100,56.779,1.14156
12101,56.7506,1.14092
12102,56.7222,1.14028
12103,56.6939,1.13965
12104,56.6655,1.13901
12105,56.6372,1.13837
12106,56.6089,1.13773
12107,56.5806,1.13709
12108,56.5523,1.13646
12109,56.524,1.13582
12110,56.4958,1.13518
12111,56.4676,1.13455
12112,56.4393,1.13391
12113,56.4111,1.13328
12114,56.383,1.13264
12115,56.3548,1.13201
12116,56.3266,1.13138
12117,56.2985,1.13074
12118,56.2704,1.13011
12119,56.2423,1.12948
12120,56.2142,1.12884
12121,56.1861,1.12821
12122,56.158,1.12758
12123,56.13,1.12695
12124,56.102,1.12632
12125,56.0739,1.12569
12126,56.0459,1.12506
12127,56.018,1.12443
12128,55.99,1.1238
12129,55.962,1.12317
12130,55.9341,1.12254
12131,55.9062,1.12191
12132,55.8783,1.12128
12133,55.8504,1.12066
12134,55.8225,1.12003
12135,55.7946,1.1194
12136,55.7668,1.11878
12137,55.739,1.11815
12138,55.7112,1.11752
12139,55.6834,1.1169
12140,55.6556,1.11627
12141,55.6278,1.11565
12142,55.6001,1.11502
12143,55.5723,1.1144
12144,55.5446,1.11378
12145,55.5169,1.11315
12146,55.4892,1.11253
12147,55.4615,1.11191
12148,55.4339,1.11129
12149,55.4062,1.11066
12150,55.3786,1.11004
12151,55.351,1.10942
12152,55.3234,1.1088
12153,55.2958,1.10818
12154,55.2682,1.10756
12155,55.2407,1.10694
12156,55.2131,1.10632
12157,55.1856,1.1057
12158,55.1581,1.10509
12159,55.1306,1.10447
12160,55.1031,1.10385
12161,55.0757,1.10323
12162,55.0482,1.10262
12163,55.0208,1.102
12164,54.9934,1.10138
12165,54.966,1.10077
12166,54.9386,1.10015
12167,54.9112,1.09954
12168,54.8839,1.09892
12169,54.8565,1.09831
12170,54.8292,1.09769
12171,54.8019,1.09708
12172,54.7746,1.09647
12173,54.7473,1.09585
12174,54.7201,1.09524
12175,54.6928,1.09463
12176,54.6656,1.09402
12177,54.6384,1.09341
12178,54.6112,1.09279
12179,54.584,1.09218
12180,54.5568,1.09157
12181,54.5296,1.09096
12182,54.5025,1.09035
12183,54.4754,1.08974
12184,54.4482,1.08913
12185,54.4211,1.08853
12186,54.3941,1.08792
12187,54.367,1.08731
12188,54.3399,1.0867
12189,54.3129,1.0861
12190,54.2859,1.08549
12191,54.2589,1.08488
12192,54.2319,1.08428
12193,54.2049,1.08367
12194,54.1779,1.08306
12195,54.151,1.08246
12196,54.124,1.08186
12197,54.0971,1.08125
12198,54.0702,1.08065
12199,54.0433,1.08004
12200,54.0165,1.07944
12201,53.9896,1.07884
12202,53.9628,1.07823
12203,53.9359,1.07763
12204,53.9091,1.07703
12205,53.8823,1.07643
12206,53.8555,1.07583
12207,53.8287,1.07523
12208,53.802,1.07463
12209,53.7753,1.07403
12210,53.7485,1.07343
12211,53.7218,1.07283
12212,53.6951,1.07223
12213,53.6684,1.07163
12214,53.6418,1.07103
12215,53.6151,1.07043
12216,53.5885,1.06984
12217,53.5619,1.06924
12218,53.5352,1.06864
12219,53.5086,1.06804
12220,53.4821,1.06745
12221,53.4555,1.06685
12222,53.429,1.06626
12223,53.4024,1.06566
12224,53.3759,1.06507
12225,53.3494,1.06447
12226,53.3229,1.06388
12227,53.2964,1.06329
12228,53.27,1.06269
12229,53.2435,1.0621
12230,53.2171,1.06151
12231,53.1907,1.06091
12232,53.1643,1.06032
12233,53.1379,1.05973
12234,53.1115,1.05914
12235,53.0851,1.05855
12236,53.0588,1.05796
12237,53.0325,1.05737
12238,53.0061,1.05678
12239,52.9798,1.05619
12240,52.9536,1.0556
12241,52.9273,1.05501
12242,52.901,1.05442
12243,52.8748,1.05383
12244,52.8485,1.05324
12245,52.8223,1.05266
12246,52.7961,1.05207
12247,52.7699,1.05148
12248,52.7438,1.0509
12249,52.7176,1.05031
12250,52.6915,1.04973
12251,52.6653,1.04914
12252,52.6392,1.04855
12253,52.6131,1.04797
12254,52.587,1.04739
12255,52.561,1.0468
12256,52.5349,1.04622
12257,52.5089,1.04563
12258,52.4829,1.04505
12259,52.4568,1.04447
12260,52.4308,1.04389
12261,52.4049,1.0433
12262,52.3789,1.04272
12263,52.3529,1.04214
12264,52.327,1.04156
12265,52.3011,1.04098
12266,52.2751,1.0404
12267,52.2492,1.03982
12268,52.2234,1.03924
12269,52.1975,1.03866
12270,52.1716,1.03808
12271,52.1458,1.0375
12272,52.12,1.03693
12273,52.0942,1.03635
12274,52.0684,1.03577
12275,52.0426,1.03519
12276,52.0168,1.03462
12277,51.991,1.03404
12278,51.9653,1.03346
12279,51.9396,1.03289
12280,51.9139,1.03231
12281,51.8882,1.03174
12282,51.8625,1.03116
12283,51.8368,1.03059
12284,51.8111,1.03001
12285,51.7855,1.02944
12286,51.7599,1.02887
12287,51.7343,1.02829
12288,51.7087,1.02772
12289,51.6831,1.02715
12290,51.6575,1.02658
12291,51.6319,1.026
12292,51.6064,1.02543
12293,51.5809,1.02486
12294,51.5553,1.02429
12295,51.5298,1.02372
12296,51.5044,1.02315
12297,51.4789,1.02258
12298,51.4534,1.02201
12299,51.428,1.02144
12300,51.4025,1.02087
12301,51.3771,1.02031
12302,51.3517,1.01974
12303,51.3263,1.01917
12304,51.3009,1.0186
12305,51.2756,1.01803
12306,51.2502,1.01747
12307,51.2249,1.0169
12308,51.1996,1.01634
12309,51.1743,1.01577
12310,51.149,1.0152
12311,51.1237,1.01464
12312,51.0984,1.01407
12313,51.0732,1.01351
12314,51.0479,1.01295
12315,51.0227,1.01238
12316,50.9975,1.01182
12317,50.9723,1.01126
12318,50.9471,1.01069
12319,50.922,1.01013
12320,50.8968,1.00957
12321,50.8717,1.00901
12322,50.8465,1.00845
12323,50.8214,1.00788
12324,50.7963,1.00732
12325,50.7712,1.00676
12326,50.7462,1.0062
12327,50.7211,1.00564
12328,50.6961,1.00508
12329,50.671,1.00453
12330,50.646,1.00397
12331,50.621,1.00341
12332,50.596,1.00285
12333,50.5711,1.00229
12334,50.5461,1.00173
12335,50.5212,1.00118
12336,50.4962,1.00062
12337,50.4713,1.00006
12338,50.4464,0.999508
12339,50.4215,0.998953
12340,50.3966,0.998397
12341,50.3718,0.997842
12342,50.3469,0.997287
12343,50.3221,0.996733
12344,50.2972,0.996178
12345,50.2724,0.995625
12346,50.2476,0.995071
12347,50.2228,0.994518
12348,50.1981,0.993965
12349,50.1733,0.993413
12350,50.1486,0.99286
12351,50.1238,0.992308
12352,50.0991,0.991757
12353,50.0744,0.991206
12354,50.0497,0.990655
12355,50.0251,0.990104
12356,50.0004,0.989554
12357,49.9757,0.989004
12358,49.9511,0.988454
12359,49.9265,0.987905
12360,49.9019,0.987356
12361,49.8773,0.986808
12362,49.8527,0.986259
12363,49.8281,0.985711
12364,49.8036,0.985164
12365,49.779,0.984616
12366,49.7545,0.984069
12367,49.73,0.983522
12368,49.7055,0.982976
12369,49.681,0.98243
12370,49.6565,0.981884
12371,49.6321,0.981339
12372,49.6076,0.980794
12373,49.5832,0.980249
12374,49.5588,0.979705
12375,49.5344,0.979161
12376,49.51,0.978617
12377,49.4856,0.978073
12378,49.4612,0.97753
12379,49.4369,0.976987
12380,49.4125,0.976445
12381,49.3882,0.975902
12382,49.3639,0.975361
12383,49.3396,0.974819
12384,49.3153,0.974278
12385,49.291,0.973737
12386,49.2668,0.973196
12387,49.2425,0.972656
12388,49.2183,0.972116
12389,49.1941,0.971576
12390,49.1699,0.971037
12391,49.1457,0.970498
12392,49.1215,0.969959
12393,49.0973,0.969421
12394,49.0732,0.968883
12395,49.049,0.968345
12396,49.0249,0.967808
12397,49.0008,0.967271
12398,48.9767,0.966734
12399,48.9526,0.966197
12400,48.9285,0.965661
12401,48.9045,0.965125
12402,48.8804,0.96459
12403,48.8564,0.964055
12404,48.8324,0.96352
12405,48.8084,0.962985
12406,48.7844,0.962451
12407,48.7604,0.961917
12408,48.7364,0.961383
12409,48.7125,0.96085
12410,48.6885,0.960317
12411,48.6646,0.959784
12412,48.6407,0.959252
12413,48.6168,0.95872
12414,48.5929,0.958188
12415,48.569,0.957657
12416,48.5451,0.957126
12417,48.5213,0.956595
12418,48.4974,0.956064
12419,48.4736,0.955534
12420,48.4498,0.955004
12421,48.426,0.954475
12422,48.4022,0.953945
12423,48.3785,0.953417
12424,48.3547,0.952888
12425,48.3309,0.95236
12426,48.3072,0.951832
12427,48.2835,0.951304
12428,48.2598,0.950777
12429,48.2361,0.950249
12430,48.2124,0.949723
12431,48.1887,0.949196
12432,48.1651,0.94867
12433,48.1414,0.948144
12434,48.1178,0.947619
12435,48.0942,0.947094
12436,48.0706,0.946569
12437,48.047,0.946044
12438,48.0234,0.94552
12439,47.9998,0.944996
12440,47.9763,0.944472
12441,47.9528,0.943949
12442,47.9292,0.943426
12443,47.9057,0.942903
12444,47.8822,0.942381
12445,47.8587,0.941859
12446,47.8352,0.941337
12447,47.8118,0.940815
12448,47.7883,0.940294
12449,47.7649,0.939773
12450,47.7415,0.939253
12451,47.7181,0.938733
12452,47.6947,0.938213
12453,47.6713,0.937693
12454,47.6479,0.937174
12455,47.6245,0.936655
12456,47.6012,0.936136
12457,47.5778,0.935618
12458,47.5545,0.935102
12459,47.5312,0.934587
12460,47.5079,0.934072
12461,47.4846,0.933557
12462,47.4614,0.933043
12463,47.4381,0.932529
12464,47.4149,0.932015
12465,47.3916,0.931501
12466,47.3684,0.930988
12467,47.3452,0.930475
12468,47.322,0.929963
12469,47.2988,0.929451
12470,47.2756,0.928939
12471,47.2525,0.928427
12472,47.2293,0.927916
12473,47.2062,0.927405
12474,47.1831,0.926894
12475,47.16,0.926383
12476,47.1369,0.925873
12477,47.1138,0.925363
12478,47.0907,0.924854
12479,47.0677,0.924345
12480,47.0446,0.923836
12481,47.0216,0.923327
12482,46.9986,0.922819
12483,46.9756,0.922311
12484,46.9526,0.921803
12485,46.9296,0.921296
12486,46.9066,0.920788
12487,46.8837,0.920282
12488,46.8607,0.919775
12489,46.8378,0.919269
12490,46.8149,0.918763
12491,46.792,0.918257
12492,46.7691,0.917752
12493,46.7462,0.917247
12494,46.7233,0.916742
12495,46.7005,0.916237
12496,46.6776,0.915733
12497,46.6548,0.915229
12498,46.632,0.914726
12499,46.6092,0.914223
12500,46.5864,0.91372
12501,46.5636,0.913217
12502,46.5408,0.912715
12503,46.5181,0.912212
12504,46.4953,0.911711
12505,46.4726,0.911209
12506,46.4499,0.910708
12507,46.4272,0.910207
12508,46.4045,0.909706
12509,46.3818,0.909206
12510,46.3591,0.908706
12511,46.3365,0.908206
12512,46.3138,0.907707
12513,46.2912,0.907208
12514,46.2686,0.906709
12515,46.246,0.90621
12516,46.2234,0.905712
12517,46.2008,0.905214
12518,46.1782,0.904717
12519,46.1557,0.904219
12520,46.1331,0.903722
12521,46.1106,0.903225
12522,46.088,0.902729
12523,46.0655,0.902233
12524,46.043,0.901737
12525,46.0206,0.901241
12526,45.9981,0.900746
12527,45.9756,0.900251
12528,45.9532,0.899756
12529,45.9307,0.899262
12530,45.9083,0.898767
12531,45.8859,0.898274
12532,45.8635,0.89778
12533,45.8411,0.897287
12534,45.8187,0.896794
12535,45.7964,0.896301
12536,45.774,0.895809
12537,45.7517,0.895316
12538,45.7294,0.894825
12539,45.707,0.894333
12540,45.6847,0.893842
12541,45.6624,0.893351
12542,45.6402,0.89286
12543,45.6179,0.89237
12544,45.5956,0.89188
12545,45.5734,0.89139
12546,45.5512,0.8909
12547,45.529,0.890411
12548,45.5068,0.889922
12549,45.4846,0.889434
12550,45.4624,0.888945
12551,45.4402,0.888457
12552,45.418,0.887969
12553,45.3959,0.887482
12554,45.3738,0.886995
12555,45.3516,0.886508
12556,45.3295,0.886021
12557,45.3074,0.885535
12558,45.2854,0.885049
12559,45.2633,0.884563
12560,45.2412,0.884077
12561,45.2192,0.883592
12562,45.1971,0.883107
12563,45.1751,0.882623
12564,45.1531,0.882138
12565,45.1311,0.881654
12566,45.1091,0.88117
12567,45.0871,0.880687
12568,45.0652,0.880204
12569,45.0432,0.879721
12570,45.0213,0.879238
12571,44.9993,0.878756
12572,44.9774,0.878274
12573,44.9555,0.877792
12574,44.9336,0.877311
12575,44.9117,0.876829
12576,44.8899,0.876348
12577,44.868,0.875868
12578,44.8462,0.875387
12579,44.8243,0.874907
12580,44.8025,0.874428
12581,44.7807,0.873948
12582,44.7589,0.873469
12583,44.7371,0.87299
12584,44.7153,0.872511
12585,44.6936,0.872033
12586,44.6718,0.871555
12587,44.6501,0.871077
12588,44.6284,0.870599
12589,44.6066,0.870122
12590,44.5849,0.869645
12591,44.5632,0.869168
12592,44.5416,0.868692
12593,44.5199,0.868216
12594,44.4982,0.86774
12595,44.4766,0.867264
12596,44.455,0.866789
12597,44.4333,0.866314
12598,44.4117,0.865839
12599,44.3901,0.865365
12600,44.3685,0.864891
12601,44.347,0.864417
12602,44.3254,0.863943
12603,44.3039,0.86347
12604,44.2823,0.862997
12605,44.2608,0.862524
12606,44.2393,0.862052
12607,44.2178,0.86158
12608,44.1963,0.861108
12609,44.1748,0.860636
12610,44.1533,0.860165
12611,44.1319,0.859693
12612,44.1104,0.859223
12613,44.089,0.858752
12614,44.0676,0.858282
12615,44.0461,0.857812
12616,44.0247,0.857342
12617,44.0034,0.856873
12618,43.982,0.856404
12619,43.9606,0.855935
12620,43.9393,0.855466
12621,43.9179,0.854998
12622,43.8966,0.85453
12623,43.8753,0.854062
12624,43.854,0.853594
12625,43.8327,0.853127
12626,43.8114,0.85266
12627,43.7901,0.852194
12628,43.7688,0.851727
12629,43.7476,0.851261
12630,43.7264,0.850795
12631,43.7051,0.85033
12632,43.6839,0.849864
12633,43.6627,0.849399
12634,43.6415,0.848935
12635,43.6203,0.84847
12636,43.5992,0.848006
12637,43.578,0.847542
12638,43.5569,0.847078
12639,43.5357,0.846615
12640,43.5146,0.846152
12641,43.4935,0.845689
12642,43.4724,0.845226
12643,43.4513,0.844764
12644,43.4302,0.844302
12645,43.4092,0.84384
12646,43.3881,0.843379
12647,43.3671,0.842918
12648,43.346,0.842457
12649,43.325,0.841996
12650,43.304,0.841536
12651,43.283,0.841076
12652,43.262,0.840616
12653,43.2411,0.840156
12654,43.2201,0.839697
12655,43.1991,0.839238
12656,43.1782,0.838779
12657,43.1573,0.838321
12658,43.1363,0.837863
12659,43.1154,0.837405
12660,43.0945,0.836947
12661,43.0737,0.83649
12662,43.0528,0.836032
12663,43.0319,0.835576
12664,43.0111,0.835119
12665,42.9902,0.834663
12666,42.9694,0.834207
12667,42.9486,0.833751
12668,42.9278,0.833295
12669,42.907,0.83284
12670,42.8862,0.832385
12671,42.8654,0.83193
12672,42.8447,0.831476
12673,42.8239,0.831022
12674,42.8032,0.830568
12675,42.7825,0.830114
12676,42.7618,0.829661
12677,42.741,0.829208
12678,42.7204,0.828755
12679,42.6997,0.828302
12680,42.679,0.82785
12681,42.6583,0.827398
12682,42.6377,0.826947
12683,42.6171,0.826496
12684,42.5964,0.826046
12685,42.5758,0.825595
12686,42.5552,0.825145
12687,42.5346,0.824696
12688,42.514,0.824246
12689,42.4935,0.823797
12690,42.4729,0.823348
12691,42.4524,0.822899
12692,42.4318,0.822451
12693,42.4113,0.822003
12694,42.3908,0.821555
12695,42.3703,0.821107
12696,42.3498,0.82066
12697,42.3293,0.820213
12698,42.3088,0.819766
12699,42.2884,0.819319
